wikidata_id	count
circoscrizione of Treviso	1
settler colonialism	1
African-American business	1
Town Municipal Council	1
Umayyad desert castles	1
Mesoregion (geography)	1
estate village	1
kiln barn	1
protected area of Australia	1
national landmark	1
ayre	1
balancing lake	1
region of Tasmania	1
protected area of Namibia	1
Cultural Heritage Site of National Significance	1
palaeochannel	1
Syssel	1
circoscrizione of Verona	1
Excuse	1
administrative territorial entity of Turkey	1
Indo-Bangladesh enclaves	1
intendency	1
péniche	1
riverboat	1
river cruise ship	1
tour boat ride	1
floating restaurant	1
boys' school	1
International zone	1
Maisons de quartier	1
Indiana Township Trustee	1
pyroclastic plateau	1
former subdistrict of the canton of Ticino	1
ward of Madrid	1
Sedlec Ossuary	1
self-administered division of Burma	1
union territory of Burma	1
prelature	1
Haras Nationaux	1
autonomous sector of Guinea-Bissau	1
public authority	1
NRHP multiple property submission	1
Performing Arts Center	1
book café	1
temporary church	1
lecture series	1
vaudeville	1
Anarchist archives	1
event	1
cricket team	1
youth system	1
platform	1
Kaupe	1
Transboundary Biosphere Reserves	1
Kehlhof	1
windbreak	1
Old and Young Drift	1
graduate school	1
university in Ontario	1
Southern Baptist-related schools, colleges and universities	1
campus university	1
sturzstrom	1
military personnel	1
administrative territorial entity of Oulu	1
collector road	1
chess set	1
chess tournament	1
memorial of The Holocaust	1
zócalo	1
Hiyokechi	1
gloriette	1
fell	1
pastorate	1
vertical wind tunnel	1
scenic area	1
sustainable tourism	1
FKK	1
nudism	1
Mining sinkholes	1
Bains-douches	1
ferry route	1
ship type	1
art museum	1
sex museum	1
visionary environments	1
walk of fame	1
environmental protection	1
national monument of Chile	1
protected intersection	1
cycling crossing	1
school chapel	1
forestry museum	1
steel design	1
Velodrom	1
mintaqah	1
Corporate forest	1
test track	1
manoeuver area	1
retention area	1
komuna	1
separation barrier	1
border barrier	1
Protected area of Colombia	1
Mamelon	1
Environmental Zone Boreal	1
list of protected areas of China	1
duck decoy	1
national park of Zambia	1
stream bed	1
Rauk	1
nonprofit institution	1
wildlife rehabilitation center	1
民族国家	1
administrative territorial entity of a specific level	1
list of cadidates of a German state	1
asymmetric valley	1
sinus	1
timber circle	1
unnamed lake	1
Administrative territorial entity of the Azerbaijani SSR	1
list of three	1
Kumano shrine	1
sacred architecture	1
communications system	1
semaphore line	1
hexad	1
French school abroad	1
roller coaster	1
carousel	1
vliet	1
historic heritage of local significance in Ukraine	1
hierarchy of administrative territorial entities	1
errore filologico	1
dowry	1
Reichsland	1
administrative type	1
food hall	1
stream channel	1
municipality of Chile	1
obstacle	1
national park of Paraguay	1
gun	1
administrative territorial entity of Prussia	1
condado (Portugal)	1
quarter of Florence	1
indigenous cultural heritage site	1
Eisweiher	1
piedmont glacier	1
administrative territorial entity of Taiwan under Qing rule	1
formannskapsdistrikt	1
vertical farming	1
pig farm	1
herd	1
train shed	1
feminist bookstore	1
sports competition	1
interfaith organization	1
marksmen's club house	1
immigration detention center	1
coworking space	1
private club	1
shed	1
property management	1
oligotroph	1
longitudinal valley	1
geography	1
Arheisch	1
gatepost	1
thatched cottage	1
television program	1
performance art	1
county of Latvia	1
oil well	1
disaster	1
panorama	1
hall and parlor house	1
Irish College	1
ballet school	1
public policy school	1
yeshiva	1
college of the University of Cambridge	1
higher education	1
art educator	1
Black school	1
consortium	1
magnet school	1
Japanese upper secondary school	1
Music College	1
structure of research	1
statutory board of the Singapore Government	1
men's college	1
economics department	1
higher secondary school	1
Medical royal colleges	1
female seminary	1
hospitality school	1
parochial educational institution	1
public body	1
former educational institution	1
hair salon	1
beauty salon	1
agricultural school in the Empire of Japan	1
ecclesiastical university	1
early childhood education	1
firefighting academy	1
Teacher Training College	1
African empires	1
liceo	1
tajch	1
marine lake	1
launch service provider	1
division	1
GmbH	1
oil and gas services	1
private company	1
ship breaking	1
logo	1
trading business (Handelsgewerbe)	1
morality	1
end time movement	1
religious movement	1
cult	1
folk religion	1
schism	1
former Christian denomination	1
philosophical movement	1
world view	1
jungle	1
Tectonic plate	1
automatic weather station	1
razyezd	1
rural locality with a population of more than 10,000 inhabitants in Russia	1
autonomous region of Portugal	1
election arrondissement in the Flemish Region	1
purnu	1
Upper Oka Principalities	1
Európske dedičstvo	1
double revenue house	1
Grundschule	1
Besloten vennootschap	1
food museum	1
private company limited by guarantee	1
all-inclusive resort	1
leisure	1
big thing in Australia	1
Ponzi scheme	1
trolley park	1
tourist trap	1
wind-hydrogen system	1
megaproject	1
Zacatecas municipality	1
radar	1
atmospheric observatory	1
space station	1
software company	1
military organization	1
sacred boulder	1
urban forests of Perm	1
night markets in Taiwan	1
yayla	1
National River	1
protected area of Spain	1
Center of Sport and Recreation	1
Persian windmill	1
national park of Ghana	1
coppicing	1
Finnish track	1
separatism	1
geographic history of Saudi Arabia	1
Former neutral zones of the Arabian Kingdom	1
chicory factory	1
Round Barrow	1
pottery	1
region of South Australia	1
unique territorial entity	1
Heidenstam lighthouse	1
wooden lighthouse	1
Aire d'accueil des gens du voyage	1
source of information	1
former proto-state	1
state of Brazil	1
multinational military coalition	1
Lechites	1
Imamate	1
league of towns	1
administrative territorial entity of Kiribati	1
minor civil division	1
comarca of the Community of Madrid	1
colour weaving workshop	1
knitter	1
water playground	1
Piscine Tournesol	1
private property	1
electric utility	1
Portuguese Empire	1
important tree	1
Forest range	1
gallery grave with side entrance	1
franciscan custody	1
Cold-water geyser	1
Munduruku people	1
national sports team	1
men's team	1
Aureole (geology)	1
international trade	1
human migration	1
turlough	1
acidic lake	1
Palmengarten	1
Nature parks in Switzerland	1
blowhole	1
land bridge	1
fraternal organization	1
Christian religious occupation	1
madhhab	1
musical ensemble	1
recreational sport	1
coconut	1
state archive (Italy)	1
zent of the Holy Roman Empire	1
Fachverband	1
almiradío	1
bannerij	1
handicraft market	1
Government of Hungary	1
nakharar	1
general education liceum	1
German school abroad	1
volost of Russia	1
Hvozd	1
new town in Alberta	1
list of cities in Alberta	1
protected feature	1
furniture shopping mall	1
fluvial lake	1
Neoclassical architecture	1
Gothic art	1
baroque architecture	1
pharmacy school	1
comprehensive university	1
college education in Quebec	1
astronomical museum	1
分校	1
stan of the Russian Empire	1
county of Australia	1
proposed sports venue	1
Platzdorf	1
subregion of Sucre	1
subregion of Valle del Cauca	1
living street	1
Centrum Beeldende Kunst	1
indigo dye factory	1
Boeing B-29 Superfortress	1
Consolidated B-24 Liberator	1
presidential memorial in the United States	1
rocking stone	1
cave system	1
dining room	1
marine aquarium	1
lighthouse island	1
Mofetta	1
Safari Park	1
property	1
Approved School	1
Christian state	1
protected designation of origin	1
protected geographical indication	1
appellation d'origine contrôlée	1
Rhône wine	1
senatorial province	1
trade route	1
trail blazing	1
cycling infrastructure	1
инициатива	1
Travel itinerary	1
cave entrance	1
travel	1
towpath	1
cycling route	1
co-operative living arrangements	1
social organization	1
khachkar	1
demonstration	1
duplex	1
urban environment	1
closed race track	1
Ciudad	1
web archive	1
cubic building	1
grammar school	1
hackerspace	1
great house	1
sedimentary structure	1
Byzantine city	1
echo well	1
kaburenjō	1
Villages of Myanmar	1
Kampung	1
Rancabungur	1
Kuta Blang	1
Luas	1
ملوک	1
Jaya	1
Jangka	1
Lembang	1
folk tale	1
Onan Ganjang	1
suku bangsa di Indonesia	1
Baturaja Timur, Ogan Komering Ulu	1
Labuhan Haji Barat	1
Bathin III Ulu	1
tongue-shaped plateau	1
canal inclined plane	1
alluvial fan	1
quartier of Saint Barthélemy	1
garden tea house	1
Schuttberg	1
garden vase	1
garden ornament	1
historical province of Slovenia	1
municipality of Equatorial Guinea	1
cultural heritage site in Ukraine	1
hirayamajiro	1
art project	1
land art	1
National historical monument of Argentina	1
roundel bastion	1
tree farm	1
Indian agent	1
Chicago Park District	1
site of injustice	1
土葬	1
Marine national park	1
adaptive reuse	1
Private forest	1
parks and open spaces in London	1
commercial property	1
Biblical garden	1
runway	1
batey	1
Luther Monument	1
part of colony	1
planned road	1
industrial school	1
stormwater treatment area	1
cholera pit	1
Mahnmal	1
star-shaped urban layout	1
green library	1
Italian Renaissance garden	1
acronym	1
commune of France with specific status	1
Hámor	1
Edelsitz	1
archaeological heritage monument in Bavaria	1
floating solar installation	1
Tongue (Knights Hospitaller)	1
list of cities in Burkina Faso	1
circle of Morocco	1
city museum	1
museum of modern art	1
provincial museum in Finland	1
pressure group	1
riding	1
Fußfall	1
daymark	1
grave good	1
geographical center	1
suspension railway	1
Durchmesserlinie	1
prospekt	1
concrete arch bridge	1
tram system	1
bergfried	1
detention center	1
post station	1
swing	1
court of appeal	1
pantheon	1
hermitage pavilion	1
receiving vault	1
cantilever bridge	1
facade	1
Blüse	1
Hero Fortress	1
lattice tower	1
fine dining restaurant	1
register office	1
cultural icon	1
memorial column	1
motto	1
sign	1
Recreation Department	1
hillclimbing	1
fishing	1
loam pit	1
volcanic field	1
Woog	1
error	1
Bordering lakes	1
list of protected areas in Romania	1
intermittent reservoir	1
lake ecosystem	1
Uvala	1
Exorheic lake	1
Liman	1
ore mine	1
tripoint	1
complex volcano	1
section of an island	1
fortress island	1
ice rise	1
coastal defence and fortification	1
Greek Islands	1
architectural heritage	1
territorial dispute	1
waste-to-energy	1
administrative territorial entity of India	1
clockmaker	1
lawless zone	1
former region of Namibia	1
sector	1
historical regions of the Balkans	1
Puro	1
METAREA	1
ice cave	1
fossil museum	1
volcanological museum	1
Tiger Balm Garden	1
tie	1
Mughal gardens	1
abbey-principality	1
officially recognised youth welfare service	1
drawing room	1
banqueting house	1
Corporation (Japan)	1
Atmospheric theatre	1
raft	1
Fnac	1
tearoom	1
lending library	1
architectural project	1
pre-protected Rijksmonument	1
tekiyeh	1
drying house	1
bus	1
dance school	1
World Alliance of YMCAs	1
Producing house	1
франкофоны	1
Галломания	1
Provident Credit Union Event Center	1
truck model	1
animal theater	1
panoramic painting	1
student theatre group	1
Convention Hall	1
puppeteer theater	1
individual animal	1
third place	1
chamber of rhetoric	1
café-théâtre	1
tensile structure	1
local service center	1
Äänistudio	1
subdivisions of Slovakia	1
Trinkwassernotbrunnen	1
deep geological repository	1
code name	1
bourloire	1
open water	1
region of Lithuania	1
normal school in the Empire of Japan	1
horse field	1
ommegang	1
Degree Colleges in Kashmir	1
Underwater spring	1
whirlpool	1
transportation authority	1
transport by country or region	1
community composting	1
Gallo-Roman museum	1
administrative territorial entity of Hungary	1
Einfriedung	1
state property	1
Märkische Heide	1
Maria chapel	1
container terminal	1
camp	1
Anstalt	1
Biebergemünd	1
Imperial city	1
lower house	1
bicameral legislature	1
community and regional parliament	1
agritourism	1
transitional representative council	1
sub-basin	1
travelling menagerie	1
natural ice rink	1
Principal	1
inhabited locality in Russia	1
popular assembly	1
graving dock	1
Zhili	1
care farm	1
car-free place	1
Gewest	1
Civitas foederata	1
group of settlements and landforms	1
Ortsgemeinde	1
oronym	1
crag and tail	1
icon	1
cross	1
slope	1
Portuguese noble title	1
press house	1
rescue tunnel	1
vertex tunnel	1
水底隧道	1
high-speed railway tunnel	1
inundation area	1
green	1
hate group	1
German Colony	1
deer park	1
region of space	1
interstellar medium	1
educational technology	1
Tech camp	1
fruit wall	1
land grant	1
national urban park	1
secundogeniture	1
Erzstift	1
composite monarchy	1
Gypsy brewer	1
states of the German Empire	1
municipal nature park	1
intercommunality in France	1
Resident Minister	1
seal sanctuary	1
Corral de comedias	1
university institute	1
Pineta	1
tidal race	1
Grama Panchayat in Kerala	1
Government Legislation Centre	1
candi bentar	1
krai	1
public observatory	1
aircraft warning lights	1
thicket	1
religious concept	1
reform movement	1
mutatio	1
lychgate	1
church tower	1
cemetery cross	1
watch house	1
fortified ecclesiastical site	1
priory church	1
ancient borough	1
insularity	1
naskapi village municipality	1
Trappist brewery	1
protected heritage property in Wallonia	1
subregion of Colombia	1
constituency of Kingdom of Italy	1
Marilyn	1
Hillforts in Britain	1
region of Sudan	1
trestle bridge	1
Busseron Township	1
delicatessen	1
rural municipality of Canada	1
prefectoral decree for biotope protection	1
cruise port	1
Soldier settlement	1
neighborhood of Utrecht	1
conservation reserve of South Australia	1
national territory	1
forest garden	1
Wikipedia overview article	1
conde	1
boundary tree	1
theatre of ancient Greece	1
aftershore	1
heritage monument in Hamburg	1
orrery	1
Coins of Constantinople	1
neighborhood in New York City	1
administrative territorial entity of Gran Colombia	1
cadastral municipality of Serbia	1
northern settlement of Saskatchewan	1
political Zionism	1
left-wing	1
White separatism	1
local government district	1
sibling duo	1
protected area of South Australia	1
hundred of New South Wales	1
church with cemetery	1
region of Sydney	1
Hesder	1
Bus stations of JNR Bus	1
