wikidata_id	count
research site	1
agronomy	1
ecotourism	1
école d'application	1
études supérieures en France	1
गुप्त-कलाओं से रक्षा	1
country in a fiction work	1
general education school	1
educational system	1
Sail training	1
Statutory college	1
Escolas Técnicas Estaduais	1
School of Fine Arts	1
technical education	1
congregational mosque	1
Puro	1
honour board	1
entrance fence	1
certification organization	1
Tactical unit	1
Netherlands women's national football team	1
Christian media	1
National Geotope	1
sewerage pumping station	1
University of the Third Age	1
cultural tourism	1
climbing	1
raft	1
polar exploration	1
climbing disaster	1
generic top-level domain	1
land acquired by Conservatoire du Littoral	1
fuel cell	1
nuclear power	1
cannon	1
test automation framework	1
test environment	1
itinerant theatre	1
Teatro universitario	1
Greek chorus	1
Tiger Balm Garden	1
toko	1
abbey-principality	1
end time	1
list of wizarates of Saudi Arabia	1
Kulturveranstaltung	1
hexad	1
mission control center	1
heptad	1
peacekeeping	1
Wikimedia thematic organization	1
Norse dynasty	1
Draken-class	1
fictional activity	1
alternate reality game	1
ornithology	1
human milk bank	1
Kolpinghaus	1
Oneness Pentecostalism	1
area studies	1
field of study	1
academic workshop	1
physics	1
classics	1
Eerste Kamerfractie	1
riverfront	1
city of the Philippines	1
district of Manila	1
book market	1
organism	1
normal school in the Empire of Japan	1
executive office	1
political parties in the United States	1
Plant Protection Station	1
works	1
construction work	1
sporting goods manufacturer	1
Degree Colleges in Kashmir	1
Christmas store	1
railway system	1
RegioNetz	1
tourist train	1
clinical research	1
social purpose corporation	1
Cabinet of Botswana	1
drainage system	1
Imperial and Royal Warrant of Appointment	1
administrative co-operation in Germany	1
adviescollege	1
委员会制	1
Haiti at the FIFA World Cup	1
East Germany at the FIFA World Cup	1
El Salvador at the FIFA World Cup	1
Bismarck tower	1
transitional representative council	1
community volunteering project	1
mechanical engineering	1
military aviation	1
Romania at the FIFA World Cup	1
travelling menagerie	1
fashion building	1
huvikool	1
Pedagogical seminary	1
search and rescue	1
Wehrforschungsschiff	1
capital district or territory	1
corregimiento departamental of Colombia	1
protected townscape	1
bench	1
Simmental farmhouse	1
post station	1
milestone	1
Principal	1
Mehlmühle	1
charity school	1
hill group	1
non-attached	1
wireless network	1
institute for advanced study	1
folk festival	1
decapitation strike	1
undeclared war	1
assassination	1
pogrom	1
aerial bombing	1
assassination attempt	1
bombardment	1
political crisis	1
storming	1
commercial cleaning	1
Offshore bank	1
award for best adapted screenplay	1
award for best supporting actress	1
multi-family office	1
building materials trade	1
prestressed concrete	1
Gewest	1
skiing	1
table tennis	1
orienteering	1
Civitas foederata	1
Seychelles at the Olympics	1
Russia at the Olympics	1
Luxembourg at the Olympics	1
Equatorial Guinea at the Olympics	1
Демократическая Республика Конго на Олимпийских играх	1
Cook Islands at the Olympics	1
city part of Cologne	1
Ortsgemeinde	1
halligen	1
East India Company	1
Portuguese noble title	1
Sp. z o.o.	1
Diakonessenhuis	1
Government of Åland	1
Rugby sevens team	1
azienda speciale	1
Germaine-Guèvremont Library	1
location of an event	1
permanently closed school	1
Armed Forces	1
e-government	1
legal aid	1
Cabildo Canaries	1
German Colony	1
human resources	1
conscription	1
security	1
content farm	1
ancient university	1
Continental Congress	1
identical triplets	1
Shanty choir	1
First Ministers' conference	1
secundogeniture	1
composite monarchy	1
municipal executive board	1
Gypsy brewer	1
states of the German Empire	1
youth museum	1
residential facility	1
commune of Moldova	1
foundation archive	1
photograph series	1
series of prints	1
field guide	1
food establishment	1
tattoo parlor	1
snorrenclub	1
intercommunality in France	1
Industrial group	1
government monopoly	1
Black Project	1
national natural monument	1
Somdet Phra Srinagarindra Parks	1
Pineta	1
panchayat town	1
census town of India	1
Grama Panchayat in Kerala	1
Government Legislation Centre	1
reporting point	1
branch of ecology	1
democracy wall	1
political alignment	1
international conference	1
lifestyle	1
Russian Accounting Standards	1
politics of Venezuela	1
philosophy	1
nostalgia	1
movement	1
Concept essentiellement contesté	1
syndicalism	1
vaccine hesitancy	1
protests over responses to the coronavirus pandemic	1
goal	1
territorial dispute	1
offense	1
pastry	1
confectionery	1
Chausseehaus	1
Symbol group	1
main battle tank	1
fortified ecclesiastical site	1
priory church	1
churchyard cross	1
Japan Self-Defense Forces	1
Transition Initiative	1
Faculty of Science and Engineering	1
kafana	1
military exercise	1
weapons system	1
insularity	1
naskapi village municipality	1
Kontorhaus	1
temporary housing	1
race track	1
Sanatorium	1
Australian pub	1
mixed-use development	1
thermal center	1
Las Vegas	1
thatched farmhouse	1
Kanalgehöft	1
crane	1
Extended Stay Hotels	1
Packhof	1
ecolodge	1
Ringstraßenpalais	1
poor farm	1
Public houses and inns in Grantham	1
floating building	1
sferisterio	1
integrated resort	1
conference facility	1
Gutshaus Wadensdorf	1
aurretik	1
industrial architecture	1
unauthorized construction	1
neighborhood of historical district of Moscow	1
airstrip	1
blockhouse	1
geoglyph	1
headland	1
museum garden	1
hill castle	1
rock castle	1
The Queen's Own Cameron Highlanders of Canada	1
conservation park of South Australia	1
redoubt	1
cut	1
espionage	1
missile launch facility	1
ferry port	1
Commonwealth War Graves Commission maintained cemetery	1
fortress artillery battery	1
A class	1
Trappist brewery	1
Youthhouse	1
packaging-free shop	1
Regional government of Indonesia	1
theologoumenon	1
textualism	1
foundation of public utility	1
community museum	1
platform cooperative	1
National Research and Development Agency	1
land based college	1
Hunt-class destroyer	1
colonial administration	1
waterbody number	1
control tower	1
Cabinet of Seychelles	1
independent tank battalion	1
Civic technology company	1
executive branch in the Republic of Belarus	1
Belarus city administration	1
intentional transborder building	1
gymnast firefighters	1
firefighter	1
Porcelana sewrska	1
Rescue swimmer	1
association under local law of Alsace-Moselle	1
Coins of Constantinople	1
Automobile Association	1
northern settlement of Saskatchewan	1
train station museum	1
WordCamp Cologne	1
local government district	1
tissue bank	1
structuralism	1
Neurognosis	1
neuroscience	1
Benten-dō	1
French Departmental Library	1
university library in France	1
horn section	1
narrative poetry	1
poemetto	1
sketch	1
narrative	1
poem	1
monograph	1
television film	1
comic story	1
comic book album	1
television special	1
kouros	1
viola sonata	1
Summer capital	1
Peer-to-peer carsharing	1
vehicle for hire	1
classroom	1
workers' library	1
advertising network	1
Sociedad Económica de los Amigos del País	1
Braderie	1
AG & Co. KGaA	1
public treasury	1
Seawater Reverse Osmosis desalination plant	1
national choreographic centre	1
female topic	1
Regional center of pedagogic documentation	1
Council of Ministers of Uttar Pradesh	1
chamber of crafts	1
Ringing Cedars' Anastasianism	1
Chasseurs d'Afrique	1
traditional chiefdom in Cameroon	1
fictional currency	1
cryptocurrency scam	1
Monorail	1
multi-level marketing	1
Algerine-class minesweeper	1
HMS Rosamund	1
Branlebas-class destroyer	1
Océan class ship of the line	1
Radiance-class cruise ship	1
oral and maxillofacial surgery	1
surgery	1
prosthodontics	1
plastic surgeon	1
single territorial collectivity	1
chemistry	1
District of Western Sahara	1
natural gas field	1
nuclear test site	1
commune nouvelle	1
compagnia di ventura	1
mineral deposit	1
philosophical viewpoint	1
training camp	1
scheduling alliance	1
Assize Court	1
indoor playground	1
digital preservation	1
virtual hospital	1
motorized rifle regiment (BTR)	1
African empires	1
history of a country or state	1
state of Myanmar	1
Khaganate	1
stateless society	1
fur-trading district	1
theme of the Byzantine Empire	1
land claim	1
biblical place	1
vilayet of the Ottoman Empire	1
oversea province of Spain	1
Caliphate	1
province of British India	1
women-only country	1
pre-Columbian era	1
historiographical concept	1
Quilombo	1
Sirah Rasul Allah	1
military occupation	1
synonym	1
pays de Bretagne	1
justiciarate	1
ancient history	1
name of Vietnam	1
Imamiyyah	1
Mutasarrıf	1
voivodeship	1
official name	1
governorate of the Spanish Empire	1
Captaincies of the Spanish Empire	1
parçan of Occitania	1
Hittites	1
Khanates of the Caucasus	1
maona	1
mythical entity	1
República de Cuba	1
Imperial Japanese Army division	1
French armored unit	1
Cabinet of Ministers	1
draft	1
Marxist theory	1
escort ship	1
Estaminets	1
trade exchange	1
vaccine type	1
experimental drug	1
stem cell	1
phase II clinical trial	1
twin study	1
unethical human experimentation in the United States	1
clinical trials on Ayurveda	1
virtual restaurant	1
transport minister	1
cement company	1
navies of landlocked countries	1
religious group in Russia	1
video game industry	1
venta	1
lavoir	1
Government of Benin	1
Clipper	1
rural area	1
Employment fraud	1
lifelong learning facility in school form	1
non-profit association	1
municipality association of Germany	1
day hospital	1
local particular church	1
third-level administrative country subdivision in Indonesia	1
Institut national polytechnique	1
protected area section	1
conservation-restoration organizations	1
jäger	1
administrative territorial entity of Ukraine	1
Government of Omaha	1
Knudsgilde	1
Karlsruhe model	1
municipality of the Republika Srpska	1
administrative subdivision of Republic of Srpska	1
award for best editing	1
award for best direction	1
award for best photography	1
award for best supporting actor	1
metropolitan region	1
Indian Council of Agricultural Research	1
fishery	1
government-owned limited company in Norway	1
ship model basin	1
survey methodology	1
National Primate Research Centers	1
radar station	1
Radar configurations and types	1
boiling water reactor	1
launch site	1
synchrotron light source	1
Some Institutes for Advanced Study	1
CEA Saclay	1
Cherenkov detector	1
Consejo Nacional de Ciencia y Tecnología	1
radio interferometer	1
finca	1
educação musical	1
artistic research	1
National Cancer Institute	1
Sector research institutes of Denmark	1
Academy of Sciences of the USSR	1
bicycle demonstration	1
Kōkūtai	1
hogereburgerschool	1
Political machine	1
coal preparation plant	1
Treveri	1
technical and further education	1
酒楼	1
counterintelligence	1
Far-right league	1
community band	1
Paris metro railway workshops	1
Cenacoli of Firenze	1
corner building	1
kot	1
trading fund	1
casa de contratación	1
5-1-1	1
2-1-1	1
government database	1
Marine accident investigation	1
prosecutor	1
Zarząd dróg wojewódzkich	1
Governorates and Oblasts of Russian Empire in 1914	1
livestock	1
State Reference Centers	1
French legislative constituency	1
Astronomer Royal	1
engineering process	1
Crime lab	1
commissioner	1
registrar	1
police oversight organization	1
pension provider	1
shared services center	1
Police and Crime Commissioner	1
public registry in Spain	1
architecture	1
state's attorney	1
ground segment	1
nutrition	1
Investigacion y Ciencia	1
Residentur	1
Great Officers of the Crown of France	1
Gun registry	1
attorney general	1
Kanzlei	1
conservator	1
Emergency medical services	1
social policy	1
district of German East Africa	1
Border Patrol Police	1
Protector class inshore patrol vessel	1
community land trust	1
maison départementale des personnes handicapées	1
Mémorial de Chasseneuil	1
lieu de mémoire	1
ghetto in Nazi-occupied Europe	1
Government of the 1st Scottish Parliament	1
figurine	1
province of Spain	1
chartered community	1
county of Florida	1
county of Hawaii	1
hueste	1
Conference of the Parties to CITES	1
exile organization	1
sandbox	1
Junta of Castile and León	1
fireboat	1
Cabinet of Ministers of Eritrea	1
local municipality of Quebec	1
Gord	1
Museum of Asian art	1
flophouse	1
mine warfare vessel	1
engineering department	1
agricultural office	1
Wonder of the Ancient World	1
polder windmill	1
Vierkanthof	1
steenhuis	1
fire lookout tower	1
blacksmith shop	1
Spaanse missies in Californië	1
water reservoir	1
tsunami evacuation facility	1
dwór complex	1
Pennsylvania state park	1
konak	1
Nativity play	1
Európske dedičstvo	1
gas holder	1
banqueting house	1
mound	1
rotary excavator	1
haveli	1
war cemetery	1
edifice	1
railway bridge	1
lower light	1
dispatch	1
defence work	1
defensive tower	1
train	1
bastion	1
beekeeping	1
遗物	1
Museo d'arte contemporanea	1
altar in antiquity	1
dime museum	1
metal artwork	1
smuggling tunnel	1
grondzeiler	1
cycle of frescoes	1
observation deck	1
sacristan house	1
hypogeum	1
gate tower	1
skateboarding	1
biology	1
stronghold	1
Sommerfrische	1
belvedere	1
redundant church	1
presidential palace	1
open plek	1
Archaeological reserve	1
Erbgericht	1
Gesamtkunstwerk	1
Cultural Heritage Site of National Significance	1
Ratusz	1
stone mill	1
Schüttkasten Weißenbach an der Enns	1
sequence	1
photography	1
Bahnbetriebswerk (steam locomotives)	1
gardener's house	1
Erromatar mausoleo	1
shack	1
baptistery	1
crusader castle	1
